ID	model_path	model_texture	skel_name	scale	cloth_level	prop_base_action_normal	prop_base_action_combat	prop_base_action_sp_opp	prop_base_action_debut	prop_base_action_combat_idle	bx	by	bz	billboard_height_offset	interact_height_offset	withdrawable	paste_mode	meat_type	blood_color	angry_color	prop_npc_ms_by_scale	ride_type	dyn_collide_radius	prop_npc_scripts_action
CG_mzy000																								
CG_nanxun																								
CG_nanxun_dx																								
CG_nieshi																								
CG_nil_light016																								
CG_nil_light144																								
CG_nil_light343																								
CG_nil_soul																								
CG_nil_soul_x6			nil																					
CG_nvyannvse																								
CG_pc_001																								
CG_player																								
CG_player_luo																								
CG_pudaoshi																								
CG_qin004a_003d																								
CG_qingdeng																								
CG_qingdengxin																								
CG_qingdengxingzhe01																								
CG_qingdu																								
CG_qingliangdao_fuzizhizhu																								
CG_qingliangdao_mengjichang																								
CG_qingliangdao_zhaoli																								
CG_qinwei																								
CG_qinyang																								
CG_qinyang_young																								
CG_qlz_hy																								
CG_qlz_kuijia																								
CG_qlz_qingmaohou																								
CG_rabbit																								
CG_renfeizhou																								
CG_renlaotou																								
CG_s27_fsrc																								
CG_s27_hmdb																								
CG_s27_msrc																								
CG_s28_gui01																								
CG_s28_gui02																								
CG_shangfeiyue			male																					
CG_shangxiya																								
CG_shanxiya																								
CG_shaya																								
CG_shibing_tg																								
CG_shinv																								
CG_shirenchang_blue																								
CG_shirenchang_purple																								
CG_siming_m601																								
CG_sishouganshi																								
CG_sm_petdps																								
CG_SMdizi																								
CG_src_s26																								
CG_stone590																								
CG_stone591																								
CG_stone595																								
CG_stonem56																								
CG_suoyueniang																								
CG_sydt_s26																								
CG_tangkan			male																					
CG_tg_feixingqi																								
CG_thg_jiangkanhua																								
CG_thg_qinruo																								
CG_thin_huangren																								
CG_tj9c																								
CG_tjjc_m01																								
CG_tpx_a																								
CG_tpx_b																								
CG_tpx_l																								
CG_tpx_r																								
CG_tw_s26																								
CG_tyjw7																								
CG_weisheng			male																					
CG_weisheng_hurt			male																					
CG_wumang																								
CG_wumang03																								
CG_wumingjian																								
CG_wurui																								
CG_wuruihuanying																								
CG_wuyeyu																								
CG_wuyeyu_huangbian_l1																								
CG_wuyeyu_huangbian_l2																								
CG_wuyeyu_tiger																								
CG_wuzhao_female																								
CG_wuzhao_male																								
CG_wxz_s26																								
CG_xiangsi																								
CG_xiaoxiao																								
CG_xiejian																								
CG_xiejian_ghost																								
CG_xieqizhiling																								
CG_xingshi01																								
CG_xingshi02																								
CG_xingshi03																								
CG_xingshi04																								
CG_xiongshaohui																								
CG_yangling																								
CG_yefuxiang																								
CG_yewangfujiang																								
CG_yinfeiguang																								
CG_yingmofeng																								
CG_yishangjian																								
CG_yishu																								
CG_yisimeier																								
CG_yixu_young																								
CG_yiyang																								
CG_yiyun																								
CG_yj_fly602																								
CG_yljsz																								
CG_youyoumeihuahua			nil																					
CG_yuji_earth																								
CG_yuji_fire																								
CG_yuji_thunder																								
CG_yuji_water																								
CG_yuji_wood																								
CG_yulingjun_qiang																								
CG_yulinjun																								
CG_yulinjun_ghost																								
CG_yumao	models/pendant/gzw/CG_yumao.model																							
CG_yx_ds049a																								
CG_yx_ds049a2																								
CG_yyxmj_nofx																								
CG_zhengyang																								
CG_zhongluo																								
CG_zhongwuchi																								
CG_zhouyin_m000																								
CG_zhouyindaiti																								
CG_zuoyulinjun																								
CG_zy_fire003																								
CG_ZYdizi																								
character_001	character/character_001.prefab																							
character_201	character/character_201.prefab																							
character_202																								
character_801																								
chick_000_l1	characters/n_713/models/n_713.model		n_713			123	102																	
chick_000_meshoutline			n_713			123	102																	
chick_000_traintoys			n_713			123	102																	
chicken_000_ghost				2.5																				
chicken_000_l1	characters/n_711/models/n_711.model		n_711			123	102																	
chicken_000_l2																								
chicken_000_meshoutline			n_711			123	102																	
chicken_000_traintoys			n_711			123	102																	
child_cxg_ghost																								
chixia_000_l1																								
chongyao_000_l1	characters\hornet\models\hornet_chongyao.model		hornet																green					
chongyao_000_l1_dropitem			hornet			537																		
chongyao_000_l2			hornet																green					
chongyao_000_l21			hornet																					
chongyao_000_l22			hornet																					
chongyao_000_l22_blue			hornet																					
chongyao_000_l22_red			hornet																					
chongyao_000_l23			hornet																					
chongyao_000_l24			hornet																					
chongyao_000_l3			hornet																					
chongyao_001_l1_m59			hornet																green					
chongyao_002_l1_m59			hornet																					
christmas_music																								
city_huanglangyuan_mirage																								
