ActionName	type
skill_046_01_mf	妙法专用
skill_047_01fire_a_mf	妙法专用
skill_047_01fire_mf	妙法专用
skill_047_01fire_mf_brief	妙法专用
skill_047_01thunder_mf	妙法专用
skill_047_01water_mf	妙法专用
skill_047_01water_mf_brief	妙法专用
skill_047_03fire_mf	妙法专用
skill_047_03fire_mf_brief	妙法专用
skill_047_03water_mf	妙法专用
skill_047_03water_mf_brief	妙法专用
skill_047_03wood_mf	妙法专用
skill_048_01_mf	妙法专用
skill_048_11_mf	妙法专用
skill_049_01thunder_mf	妙法专用
skill_050_01thunder_mf	妙法专用
skill_050_01thunder_mf_brief	妙法专用
skill_051_01thunder_mf	妙法专用
skill_051_01thunder_mf_brief	妙法专用
skill_052_01wood_mf	妙法专用
skill_053_01wood_mf	妙法专用
skill_054_01_mf	妙法专用
skill_055_01_mf	妙法专用
skill_055_02_mf	妙法专用
skill_055_03_mf	妙法专用
skill_056_01_mf	妙法专用
skill_057_01_mf	妙法专用
skill_057_02_mf	妙法专用
skill_057_03_mf	妙法专用
skill_059_01_mf	妙法专用
skill_dodge_001b_mf	妙法专用
skill_dodge_001f_mf	妙法专用
skill_dodge_001l_mf	妙法专用
skill_dodge_001r_mf	妙法专用
skill_dodge_b_mf	妙法专用
skill_dodge_f_mf	妙法专用
skill_dodge_l_mf	妙法专用
skill_dodge_lb_mf	妙法专用
skill_dodge_lf_mf	妙法专用
skill_dodge_r_mf	妙法专用
skill_dodge_rb_mf	妙法专用
skill_dodge_rf_mf	妙法专用
skill_enter_battle_mf	妙法专用
skill_switch_mastery_in_mf	妙法专用
skill_switch_mastery_loop_mf	妙法专用
skill_switch_mastery_out_mf	妙法专用
skill_sword_001_mf	妙法专用
skill_sword_buff_01_mf	妙法专用
skill_ultra_001_mf	妙法专用
skill_ultra_002_mf	妙法专用
special_selectrole_mf	妙法专用
state_dead_loop_mf	妙法专用
state_dead_mf	妙法专用
state_dead_revive_mf	妙法专用
state_dead_revive_mf_001	妙法专用
state_heavyhit01_mf	妙法专用
state_heavyhit02_mf	妙法专用
state_heavyhit03_mf	妙法专用
state_heavyhit04_mf	妙法专用
state_knockback_mf	妙法专用
state_knockdown_mf	妙法专用
t01_通用角色门派弟子_mf	妙法专用
t01z_通用角色门派弟子_mf	妙法专用
y01f_通用角色门派弟子_mf	妙法专用
y02f_通用角色门派弟子_mf	妙法专用
y09_通用角色门派弟子_mf	妙法专用
y09a_通用角色门派弟子_mf	妙法专用
y09b_通用角色门派弟子_mf	妙法专用
y13_mf	妙法专用
y13a_mf	妙法专用
z09_knock_down_mf	妙法专用
鼎剑峰定格_mf	妙法专用
鼎剑锋定格mf	妙法专用
c28_sm	司命专用
c29_sm	司命专用
del_move_dodge_back_sm	司命专用
del_move_dodge_backtorun_sm	司命专用
del_move_dodge_backtostand_sm	司命专用
del_move_dodge_forward_sm	司命专用
del_move_dodge_forwardtorun_sm	司命专用
del_move_dodge_forwardtostand_sm	司命专用
del_move_dodge_turn_bl_sm	司命专用
del_move_dodge_turn_fl_sm	司命专用
del_z01r_a_sm	司命专用
idle_stand_base11_habit01_sm	司命专用
idle_stand_base11_in_sm	司命专用
idle_stand_base11_loop_sm	司命专用
idle_stand_base11_out_sm	司命专用
idle_stand_base12_habit01_sm	司命专用
idle_stand_base12_in_sm	司命专用
idle_stand_base12_loop_sm	司命专用
idle_stand_base12_out_sm	司命专用
idle_stand_base13_habit01_sm	司命专用
idle_stand_base13_in_sm	司命专用
idle_stand_base13_loop_sm	司命专用
idle_stand_base13_out_sm	司命专用
idle_stand_combat_sm	司命专用
idle_stand_ground_司命传信_a	司命专用
idle_stand_ground_司命传信_b	司命专用
idle_stand_ground_司命传信_c	司命专用
idle_stand_leftarmonright_sm	司命专用
idle_stand_voc01_habit01_sm	司命专用
idle_stand_voc01_habit02_sm	司命专用
idle_stand_voc01_in_sm	司命专用
idle_stand_voc01_loop_sm	司命专用
idle_stand_voc01_out_sm	司命专用
idle_stand_voc02_habit01_sm	司命专用
idle_stand_voc02_in_sm	司命专用
idle_stand_voc02_loop_sm	司命专用
idle_stand_voc02_out_sm	司命专用
idle_stand_司命治疗_loop	司命专用
move_falldown_dash_sm	司命专用
move_falldown_loop_sm	司命专用
move_falldown_onground_sm	司命专用
move_falldown_start_sm	司命专用
move_run_combat_back_sm	司命专用
move_run_combat_forward_sm	司命专用
move_run_combat_left_fade_sm	司命专用
move_run_combat_left_sm	司命专用
move_run_combat_leftback_sm	司命专用
move_run_combat_leftforward_sm	司命专用
move_run_combat_right_fade_sm	司命专用
move_run_combat_right_sm	司命专用
move_run_combat_rightback_sm	司命专用
move_run_combat_rightforward_sm	司命专用
move_run_weapontoback_back_sm	司命专用
move_run_weapontoback_forward_sm	司命专用
move_run_weapontoback_left_sm	司命专用
move_run_weapontoback_right_sm	司命专用
move_walk_combat_back_sm	司命专用
move_walk_combat_forward_sm	司命专用
move_walk_combat_left_fade_sm	司命专用
move_walk_combat_left_sm	司命专用
move_walk_combat_leftback_sm	司命专用
move_walk_combat_leftforward_sm	司命专用
move_walk_combat_right_sm	司命专用
move_walk_combat_rightback_sm	司命专用
move_walk_combat_rightforward_sm	司命专用
skill_001_01_float_sm	司命专用
skill_001_01_move_zf	司命专用
skill_001_01_sm	司命专用
skill_001_01a_float_sm	司命专用
skill_001_01b_float_sm	司命专用
skill_001_02_float_sm	司命专用
skill_001_02_l_sm	司命专用
skill_001_02_sm	司命专用
skill_001_02a_float_sm	司命专用
skill_001_02b_float_sm	司命专用
skill_001_03_float_sm	司命专用
skill_001_05_sm	司命专用
skill_001_06_sm	司命专用
skill_002_01_sm	司命专用
skill_002_01f_sm	司命专用
skill_003_01_sm	司命专用
skill_003_01f_sm	司命专用
skill_003_02_sm	司命专用
skill_003_02f_sm	司命专用
skill_003_03_sm	司命专用
skill_003_03f_sm	司命专用
skill_003_04_sm	司命专用
skill_004_01_sm	司命专用
skill_005_01_sm	司命专用
skill_005_02l_sm	司命专用
skill_005_03_sm	司命专用
skill_006_01_sm	司命专用
skill_006_01f_sm	司命专用
skill_007_01_sm	司命专用
skill_007_01f_sm	司命专用
skill_008_01_sm	司命专用
skill_008_01f_sm	司命专用
skill_009_01_sm	司命专用
skill_009_01f_sm	司命专用
skill_010_01_sm	司命专用
skill_010_01f_sm	司命专用
skill_011_01_sm	司命专用
skill_011_01f_sm	司命专用
skill_011_02_sm	司命专用
skill_011_02f_sm	司命专用
skill_011_03_sm	司命专用
skill_011_03f_sm	司命专用
skill_012_01_sm	司命专用
skill_013_01_sm	司命专用
skill_013_02l_sm	司命专用
skill_013_03_sm	司命专用
skill_014_01_sm	司命专用
skill_014_01a_sm	司命专用
skill_014_02_sm	司命专用
skill_015_01_sm	司命专用
skill_016_01_sm	司命专用
skill_021_01_sm	司命专用
skill_021_01f_sm	司命专用
skill_022_01_sm	司命专用
skill_022_01f_sm	司命专用
skill_023_01_sm	司命专用
skill_023_01a_sm	司命专用
skill_023_01f_sm	司命专用
skill_024_01_sm	司命专用
skill_024_01f_sm	司命专用
skill_025_01_sm	司命专用
skill_025_02l_sm	司命专用
skill_025_03_sm	司命专用
skill_026_01_sm	司命专用
skill_026_01f_sm	司命专用
skill_027_01_sm	司命专用
skill_028_01_sm	司命专用
skill_028_01f_sm	司命专用
skill_029_01_sm	司命专用
skill_029_01f_sm	司命专用
skill_030_01_sm	司命专用
skill_031_01_sm	司命专用
skill_031_02l_sm	司命专用
skill_031_03_sm	司命专用
skill_032_01_sm	司命专用
skill_032_02l_sm	司命专用
skill_032_03_sm	司命专用
skill_033_01_sm	司命专用
skill_034_01_sm	司命专用
skill_034_02l_sm	司命专用
skill_034_03_sm	司命专用
skill_035_01_sm	司命专用
skill_035_01a_sm	司命专用
skill_035_01b_sm	司命专用
skill_035_02_sm	司命专用
skill_036_01_sm	司命专用
skill_037_01_sm	司命专用
skill_038_01_sm	司命专用
skill_039_001_sm_texiao	司命专用
skill_039_01_sm	司命专用
skill_040_01_sm	司命专用
skill_040_02_sm	司命专用
skill_040_03_sm	司命专用
skill_043_01_sm	司命专用
skill_043_02_sm	司命专用
skill_dodge_001b_sm	司命专用
skill_dodge_001f_sm	司命专用
skill_dodge_001l_sm	司命专用
skill_dodge_001r_sm	司命专用
skill_dodge_b_sm	司命专用
skill_dodge_f_sm	司命专用
skill_dodge_l_sm	司命专用
skill_dodge_lb_sm	司命专用
skill_dodge_lf_sm	司命专用
skill_dodge_r_sm	司命专用
skill_dodge_rb_sm	司命专用
skill_dodge_rf_sm	司命专用
skill_enter_battle_sm	司命专用
skill_switch_mastery_in_sm	司命专用
skill_switch_mastery_loop_sm	司命专用
skill_switch_mastery_out_sm	司命专用
skill_sword_001_sm	司命专用
skill_sword_buff_01_sm	司命专用
skill_ultra_001_sm	司命专用
skill_ultra_001_sm_texiao	司命专用
skill_ultra_002_sm	司命专用
special_selectrole_sm	司命专用
state_dead_loop_sm	司命专用
state_dead_revive_sm	司命专用
state_dead_revive_sm_001	司命专用
state_dead_sm	司命专用
state_heavyhit01_sm	司命专用
state_heavyhit02_sm	司命专用
state_heavyhit03_sm	司命专用
state_knockback_sm	司命专用
state_knockdown_sm	司命专用
t01_通用角色门派弟子_sm	司命专用
t01z_通用角色门派弟子_sm	司命专用
y01f_通用角色门派弟子_sm	司命专用
y02f_通用角色门派弟子_sm	司命专用
y09_通用角色门派弟子_sm	司命专用
y09a_通用角色门派弟子_sm	司命专用
y09b_通用角色门派弟子_sm	司命专用
z04c_sm	司命专用
z09_knock_down_sm	司命专用
鼎剑峰定格_sm	司命专用
鼎剑锋定格sm	司命专用
司命宝宝_近战范围攻击_a	司命专用
司命宝宝_近战范围攻击_b	司命专用
司命宝宝_近战范围攻击_c	司命专用
司命宝宝_近战连续攻击_a	司命专用
司命宝宝_近战连续攻击_b	司命专用
司命宝宝_近战连续攻击_c	司命专用
司命宝宝_近战连续攻击_d	司命专用
司命宝宝_近战连续攻击_e	司命专用
司命宝宝_普通攻击_c	司命专用
司命宝宝_普通攻击a_c	司命专用
司命宝宝_普通攻击b_c	司命专用
司命宝宝_撕碎_a	司命专用
司命宝宝_撕碎_b	司命专用
司命宝宝_撕碎_c	司命专用
司命宝宝_撕碎_d	司命专用
司命宝宝_撕碎_e	司命专用
司命宝宝_跳跃突进_a	司命专用
司命宝宝_跳跃突进_b	司命专用
司命宝宝_跳跃突进_c	司命专用
司命宝宝_跳跃突进_d	司命专用
司命宝宝_跳跃突进_e	司命专用
司命宠物_超级范围攻击	司命专用
司命宠物_超级防御_a	司命专用
司命宠物_超级防御_b	司命专用
司命宠物_超级防御_c	司命专用
司命宠物_超级防御反击	司命专用
司命宠物_超级快速连击	司命专用
司命宠物_超级快速跳跃	司命专用
司命宠物_超级普通攻击_c	司命专用
司命宠物_超级普通攻击a_c	司命专用
司命宠物_超级普通攻击b_c	司命专用
司命宠物_超级跳跃	司命专用
司命宠物_超级砸地	司命专用
司命宠物_出现	司命专用
司命宠物_大回血	司命专用
司命宠物_范围攻击	司命专用
司命宠物_防御_a	司命专用
司命宠物_防御_b	司命专用
司命宠物_防御_c	司命专用
司命宠物_防御反击	司命专用
司命宠物_红色变身	司命专用
司命宠物_红色范围攻击	司命专用
司命宠物_红色防御_a	司命专用
司命宠物_红色防御_b	司命专用
司命宠物_红色防御_c	司命专用
司命宠物_红色防御反击	司命专用
司命宠物_红色快速连击	司命专用
司命宠物_红色快速跳跃	司命专用
司命宠物_红色普通攻击_c	司命专用
司命宠物_红色普通攻击a_c	司命专用
司命宠物_红色跳跃	司命专用
司命宠物_红色砸地	司命专用
司命宠物_加buff	司命专用
司命宠物_快速连击	司命专用
司命宠物_快速跳跃	司命专用
司命宠物_普通攻击_c	司命专用
司命宠物_普通攻击a_c	司命专用
司命宠物_普通攻击b_c	司命专用
司命宠物_跳跃	司命专用
司命宠物_消散	司命专用
司命宠物_小回血	司命专用
司命宠物_远程超级范围攻击	司命专用
司命宠物_远程超级快速连击	司命专用
司命宠物_远程超级普通攻击_c	司命专用
司命宠物_远程超级普通攻击a_c	司命专用
司命宠物_砸地	司命专用
司命宠物_炸	司命专用
司命雕像	司命专用
司命花海引导线	司命专用
司命降灵舞祭_施法_a	司命专用
司命降灵舞祭_施法_b	司命专用
司命降灵舞祭_施法_c	司命专用
司命降灵舞祭蝴蝶变化	司命专用
司命降灵舞祭特效	司命专用
司命灵兽_范围攻击	司命专用
司命灵兽_范围攻击_a	司命专用
司命灵兽_范围攻击_b	司命专用
司命灵兽_范围攻击_c	司命专用
司命灵兽_范围攻击_d	司命专用
司命灵兽_范围攻击_e	司命专用
司命灵兽_范围攻击小	司命专用
司命灵兽_范围攻击小_c	司命专用
司命灵兽_普通攻击	司命专用
司命灵兽_普通攻击_a	司命专用
司命灵兽_普通攻击_b	司命专用
司命灵兽_普通攻击_c	司命专用
司命灵兽_普通攻击_d	司命专用
司命灵兽_普通攻击_e	司命专用
司命灵兽飞行	司命专用
司命门派传送	司命专用
司命门派传送待机	司命专用
司命女施法查看_b	司命专用
司命施法感应_a	司命专用
司命施法感应_b	司命专用
司命施法感应_c	司命专用
司命施法治疗	司命专用
司命吸收阳光_a	司命专用
司命吸收阳光_b	司命专用
司命吸收阳光_c	司命专用
c28_tg	天罡专用
c29_tg	天罡专用
del_idle_stand_voc02_in_tg	天罡专用
del_move_dodge_back_tg	天罡专用
del_move_dodge_backtorun_tg	天罡专用
del_move_dodge_backtostand_tg	天罡专用
del_move_dodge_turn_bl_tg	天罡专用
del_move_dodge_turn_fl_tg	天罡专用
idle_stand_base11_habit01_tg	天罡专用
idle_stand_base11_in_tg	天罡专用
idle_stand_base11_loop_tg	天罡专用
idle_stand_base11_out_tg	天罡专用
idle_stand_base12_habit01_tg	天罡专用
idle_stand_base12_in_tg	天罡专用
idle_stand_base12_loop_tg	天罡专用
idle_stand_base12_out_tg	天罡专用
idle_stand_base13_habit01_tg	天罡专用
idle_stand_base13_in_tg	天罡专用
idle_stand_base13_loop_tg	天罡专用
idle_stand_base13_out_tg	天罡专用
idle_stand_combat_tg	天罡专用
idle_stand_voc01_habit01_tg	天罡专用
idle_stand_voc01_habit02_tg	天罡专用
idle_stand_voc01_in_tg	天罡专用
idle_stand_voc01_loop_tg	天罡专用
idle_stand_voc01_out_tg	天罡专用
idle_stand_voc02_habit01_tg	天罡专用
idle_stand_voc02_loop_tg	天罡专用
idle_stand_voc02_out_tg	天罡专用
move_falldown_dash_tg	天罡专用
move_falldown_loop_tg	天罡专用
move_falldown_onground_tg	天罡专用
move_falldown_start_tg	天罡专用
move_run_combat_back_tg	天罡专用
move_run_combat_forward_tg	天罡专用
move_run_combat_left_fade_tg	天罡专用
move_run_combat_left_tg	天罡专用
move_run_combat_leftback_tg	天罡专用
move_run_combat_leftforward_tg	天罡专用
move_run_combat_right_fade_tg	天罡专用
move_run_combat_right_tg	天罡专用
move_run_combat_rightback_tg	天罡专用
move_run_combat_rightforward_tg	天罡专用
move_run_weapontoback_back_tg	天罡专用
move_run_weapontoback_forward_tg	天罡专用
move_run_weapontoback_left_tg	天罡专用
move_run_weapontoback_right_tg	天罡专用
move_walk_combat_back_tg	天罡专用
move_walk_combat_forward_tg	天罡专用
move_walk_combat_left_tg	天罡专用
move_walk_combat_leftforward_tg	天罡专用
move_walk_combat_right_tg	天罡专用
move_walk_combat_rightforward_tg	天罡专用
skill_001_01_float_tg	天罡专用
skill_001_01_r_sm	天罡专用
skill_001_01_tg	天罡专用
skill_001_01f_tg	天罡专用
skill_001_02_float_tg	天罡专用
skill_001_02_l_tg	天罡专用
skill_001_02_tg	天罡专用
skill_001_02f_tg	天罡专用
skill_001_03_float_tg	天罡专用
skill_001_03_r_tg	天罡专用
skill_001_03_tg	天罡专用
skill_001_03f_tg	天罡专用
skill_001_04_float_tg	天罡专用
skill_001_04_tg	天罡专用
skill_001_04f_tg	天罡专用
skill_001_05_float_tg	天罡专用
skill_001_05_tg	天罡专用
skill_001_05_tg_01	天罡专用
skill_001_06_tg	天罡专用
skill_001_06_tg_01	天罡专用
skill_001_07_tg	天罡专用
skill_001_07_tg_01	天罡专用
skill_001_08_tg	天罡专用
skill_001_08_tg_01	天罡专用
skill_001_b01_tg	天罡专用
skill_001_l01_tg	天罡专用
skill_001_l02_tg	天罡专用
skill_001_l03_tg	天罡专用
skill_001_l04_tg	天罡专用
skill_001_r01_tg	天罡专用
skill_001_r02_tg	天罡专用
skill_001_r03_tg	天罡专用
skill_001_r04_tg	天罡专用
skill_002_01_tg_01	天罡专用
skill_002_01_tg_02	天罡专用
skill_002_02_tg	天罡专用
skill_002_03_tg	天罡专用
skill_002_03_tg_01	天罡专用
skill_002_04_tg_01	天罡专用
skill_002_04_tg_02	天罡专用
skill_002_05_tg_01	天罡专用
skill_002_05_tg_02	天罡专用
skill_002_05_tg_03	天罡专用
skill_002_06_tg_01	天罡专用
skill_002_06_tg_02	天罡专用
skill_002_07_tg	天罡专用
skill_002_08_tg	天罡专用
skill_002_08_tg_02	天罡专用
skill_002_09_tg	天罡专用
skill_002_10_tg	天罡专用
skill_002_10_tg_01	天罡专用
skill_002_10_tg_02	天罡专用
skill_002_11_tg	天罡专用
skill_003_01_tg	天罡专用
skill_003_01f_tg	天罡专用
skill_003_02_tg	天罡专用
skill_003_02f_tg	天罡专用
skill_003_03_tg	天罡专用
skill_003_04_tg	天罡专用
skill_004_01_tg	天罡专用
skill_004_02_tg	天罡专用
skill_005_01_tg	天罡专用
skill_005_01f_tg	天罡专用
skill_005_02_tg	天罡专用
skill_006_01_tg	天罡专用
skill_006_01f_tg	天罡专用
skill_007_01_tg	天罡专用
skill_007_01_tg_01	天罡专用
skill_007_02_tg	天罡专用
skill_008_01_tg	天罡专用
skill_008_01f_tg	天罡专用
skill_008_02_tg	天罡专用
skill_008_02f_tg	天罡专用
skill_008_03_tg	天罡专用
skill_008_03f_tg	天罡专用
